cell_id,batch,cycle,max_cap,mean_cap,cycle_life
test1_cell30,test1,90,1.0592,0.734965833409,513.0
test1_cell30,test1,91,1.0588,0.7343706586599,513.0
test1_cell30,test1,92,1.059,0.7343226171804002,513.0
test1_cell30,test1,93,1.0585,0.7334362225291,513.0
test1_cell30,test1,94,1.0581,0.7327805589624999,513.0
test1_cell30,test1,95,1.0575,0.7318527550876001,513.0
test1_cell30,test1,96,1.0574,0.7316451719157999,513.0
test1_cell30,test1,97,1.0572,0.7307981088629999,513.0
test1_cell30,test1,98,1.0566,0.730652481893,513.0
test1_cell30,test1,99,1.0568,0.7310653870699,513.0
test1_cell30,test1,100,1.0565,0.7312008397257,513.0
test1_cell31,test1,2,1.0524,0.748255090302,495.0
test1_cell31,test1,3,1.0536,0.7491984705244801,495.0
test1_cell31,test1,4,1.0547,0.7507020971449399,495.0
test1_cell31,test1,5,1.0567,0.7516177970629001,495.0
test1_cell31,test1,6,1.0556,0.7496141058475999,495.0
test1_cell31,test1,7,1.0557,0.7502905749900001,495.0
test1_cell31,test1,8,1.0559,0.7492030943907999,495.0
test1_cell31,test1,9,1.0558,0.7487441140541,495.0
test1_cell31,test1,10,1.056,0.7497350774270001,495.0
test1_cell31,test1,11,1.056,0.747960790034,495.0
test1_cell31,test1,12,1.0559,0.747247689134,495.0
test1_cell31,test1,13,1.0559,0.749583989568,495.0
test1_cell31,test1,14,1.0567,0.7496233674253999,495.0
test1_cell31,test1,15,1.0563,0.7491531755619101,495.0
test1_cell31,test1,16,1.056,0.7514312550165001,495.0
test1_cell31,test1,17,1.0568,0.7501361132427,495.0
test1_cell31,test1,18,1.0565,0.7502851398086,495.0
test1_cell31,test1,19,1.0569,0.7521173180988,495.0
test1_cell31,test1,20,1.0566,0.7497588333218,495.0
test1_cell31,test1,21,1.0569,0.7513388120969999,495.0
test1_cell31,test1,22,1.0572,0.7521690433160001,495.0
test1_cell31,test1,23,1.0567,0.7490585345977,495.0
test1_cell31,test1,24,1.0565,0.748267283697,495.0
test1_cell31,test1,25,1.057,0.7480897257698,495.0
test1_cell31,test1,26,1.0569,0.7485118473161001,495.0
test1_cell31,test1,27,1.057,0.7485098454148001,495.0
test1_cell31,test1,28,1.0568,0.7483250476768001,495.0
test1_cell31,test1,29,1.0564,0.7483175316112002,495.0
test1_cell31,test1,30,1.0565,0.7487246272762998,495.0
test1_cell31,test1,31,1.0559,0.7463481983426001,495.0
test1_cell31,test1,32,1.0556,0.7448530355799999,495.0
test1_cell31,test1,33,1.0548,0.7454849379238999,495.0
test1_cell31,test1,34,1.0554,0.7434243534041,495.0
test1_cell31,test1,35,1.0542,0.7431705191792001,495.0
test1_cell31,test1,36,1.0548,0.7459172053287999,495.0
test1_cell31,test1,37,1.0554,0.7452652863579999,495.0
test1_cell31,test1,38,1.0555,0.7474552124596,495.0
test1_cell31,test1,39,1.0569,0.7499086635865999,495.0
test1_cell31,test1,40,1.0562,0.747116547312,495.0
test1_cell31,test1,41,1.0565,0.7454511323559001,495.0
test1_cell31,test1,42,1.0558,0.7462001086505999,495.0
test1_cell31,test1,43,1.0553,0.7438710672431,495.0
test1_cell31,test1,44,1.0546,0.7445939960321999,495.0
test1_cell31,test1,45,1.0548,0.7445815878507,495.0
test1_cell31,test1,46,1.0546,0.7440173736169999,495.0
test1_cell31,test1,47,1.0551,0.745299500387,495.0
test1_cell31,test1,48,1.0545,0.7413363571588,495.0
test1_cell31,test1,49,1.0537,0.7406399092367999,495.0
test1_cell31,test1,50,1.0537,0.7418272163440001,495.0
test1_cell31,test1,51,1.0547,0.741793886968,495.0
test1_cell31,test1,52,1.054,0.7398728615489999,495.0
test1_cell31,test1,53,1.0534,0.7426981447655,495.0
test1_cell31,test1,54,1.0538,0.7402032722144001,495.0
test1_cell31,test1,55,1.0538,0.7399633553086,495.0
test1_cell31,test1,56,1.0536,0.7397035710288,495.0
test1_cell31,test1,57,1.0526,0.7362307399602,495.0
test1_cell31,test1,58,1.0517,0.7376388469410999,495.0
test1_cell31,test1,59,1.0534,0.7391328535758999,495.0
test1_cell31,test1,60,1.0526,0.7366728901006999,495.0
test1_cell31,test1,61,1.053,0.739029711275,495.0
test1_cell31,test1,62,1.053,0.7397595330732,495.0
test1_cell31,test1,63,1.0524,0.737322483948,495.0
test1_cell31,test1,64,1.0517,0.737248954773,495.0
test1_cell31,test1,65,1.0531,0.738858988801,495.0
test1_cell31,test1,66,1.053,0.7385548988570001,495.0
test1_cell31,test1,67,1.0467,0.7336413156203401,495.0
test1_cell31,test1,68,1.0528,0.7379324738052,495.0
test1_cell31,test1,69,1.0519,0.7371671815449999,495.0
test1_cell31,test1,70,1.0521,0.7394555928339,495.0
test1_cell31,test1,71,1.0523,0.7370242391195,495.0
test1_cell31,test1,72,1.0516,0.735944624643,495.0
test1_cell31,test1,73,1.0516,0.7371235930538,495.0
test1_cell31,test1,74,1.0518,0.7356811660448,495.0
test1_cell31,test1,75,1.0514,0.7350041741740001,495.0
test1_cell31,test1,76,1.0514,0.7354334005816999,495.0
test1_cell31,test1,77,1.0513,0.7335582110652,495.0
test1_cell31,test1,78,1.0503,0.7321640861641,495.0
test1_cell31,test1,79,1.0506,0.7347097459655899,495.0
test1_cell31,test1,80,1.0501,0.7328527141497901,495.0
test1_cell31,test1,81,1.0506,0.7345338621095,495.0
test1_cell31,test1,82,1.0502,0.7326643607710001,495.0
test1_cell31,test1,83,1.0496,0.7306788537022001,495.0
test1_cell31,test1,84,1.0492,0.7302709134795,495.0
test1_cell31,test1,85,1.0509,0.734384633242,495.0
test1_cell31,test1,86,1.0507,0.732694050851,495.0
test1_cell31,test1,87,1.0484,0.7298534578389,495.0
test1_cell31,test1,88,1.0494,0.7324328804683,495.0
test1_cell31,test1,89,1.0487,0.731626677624,495.0
test1_cell31,test1,90,1.0509,0.7349877678319999,495.0
test1_cell31,test1,91,1.0495,0.7318960121072299,495.0
test1_cell31,test1,92,1.0501,0.7317814431704,495.0
test1_cell31,test1,93,1.0492,0.7285488234272999,495.0
test1_cell31,test1,94,1.0484,0.7295624105416,495.0
test1_cell31,test1,95,1.0483,0.72943327392669,495.0
test1_cell31,test1,96,1.0483,0.7290536148910001,495.0
test1_cell31,test1,97,1.0474,0.726798840767,495.0
test1_cell31,test1,98,1.0468,0.7278760897800001,495.0
test1_cell31,test1,99,1.0477,0.730417671127,495.0
test1_cell31,test1,100,1.0474,0.73015557549534,495.0
test1_cell32,test1,2,1.0617,0.7415465484270001,471.0
test1_cell32,test1,3,1.0639,0.7465395098026,471.0
test1_cell32,test1,4,1.065,0.7484876353231,471.0
test1_cell32,test1,5,1.0651,0.745980928123,471.0
test1_cell32,test1,6,1.0658,0.7484524608423,471.0
test1_cell32,test1,7,1.0659,0.7489763250121,471.0
test1_cell32,test1,8,1.0656,0.746460183578,471.0
test1_cell32,test1,9,1.0663,0.7485035052289001,471.0
test1_cell32,test1,10,1.0663,0.7490825045828001,471.0
test1_cell32,test1,11,1.0663,0.7473328388805001,471.0
test1_cell32,test1,12,1.0666,0.7485301256746,471.0
test1_cell32,test1,13,1.0666,0.7466458393574,471.0
test1_cell32,test1,14,1.0662,0.7467676322335001,471.0
test1_cell32,test1,15,1.0668,0.748245231813,471.0
test1_cell32,test1,16,1.0663,0.7455911607482999,471.0
test1_cell32,test1,17,1.0668,0.747969972267,471.0
test1_cell32,test1,18,1.0668,0.7483179364816999,471.0
test1_cell32,test1,19,1.0656,0.7436416357566,471.0
test1_cell32,test1,20,1.0665,0.7474148550381,471.0
test1_cell32,test1,21,1.0663,0.7482463021395,471.0
test1_cell32,test1,22,1.0654,0.743938465254,471.0
test1_cell32,test1,23,1.0659,0.7461941549400001,471.0
test1_cell32,test1,24,1.0663,0.7471486024315,471.0
test1_cell32,test1,25,1.0651,0.743496852998,471.0
test1_cell32,test1,26,1.0662,0.7467019515094,471.0
test1_cell32,test1,27,1.0663,0.7472702630658,471.0
test1_cell32,test1,28,1.0652,0.7433264513465999,471.0
test1_cell32,test1,29,1.0657,0.7454970356425,471.0
test1_cell32,test1,30,1.0657,0.74603860170925,471.0
test1_cell32,test1,31,1.0652,0.7436984240196999,471.0
test1_cell32,test1,32,1.0657,0.7445866305039999,471.0
test1_cell32,test1,33,1.0651,0.7421530899409999,471.0
test1_cell32,test1,34,1.0654,0.7431817011165,471.0
test1_cell32,test1,35,1.0654,0.743033188132,471.0
test1_cell32,test1,36,1.065,0.7396161795657,471.0
test1_cell32,test1,37,1.0652,0.7427072444137,471.0
test1_cell32,test1,38,1.0648,0.7426511097751,471.0
test1_cell32,test1,39,1.0643,0.7392813505283,471.0
test1_cell32,test1,40,1.0647,0.7424889070250001,471.0
test1_cell32,test1,41,1.065,0.74329183307954,471.0
test1_cell32,test1,42,1.0634,0.737822843675,471.0
test1_cell32,test1,43,1.0643,0.7408720020572,471.0
test1_cell32,test1,44,1.0643,0.74055678043,471.0
test1_cell32,test1,45,1.063,0.737287581554,471.0
test1_cell32,test1,46,1.0637,0.739665095723,471.0
test1_cell32,test1,47,1.0633,0.7405581369049,471.0
test1_cell32,test1,48,1.0628,0.7365038501713,471.0
test1_cell32,test1,49,1.0632,0.738355156928,471.0
test1_cell32,test1,50,1.0629,0.7377674694784,471.0
test1_cell32,test1,51,1.0628,0.7370599636073,471.0
test1_cell32,test1,52,1.0634,0.7376511531479,471.0
test1_cell32,test1,53,1.0626,0.7357298788625001,471.0
test1_cell32,test1,54,1.0624,0.7358881289450001,471.0
test1_cell32,test1,55,1.0626,0.7366702296562,471.0
test1_cell32,test1,56,1.0617,0.73192798337301,471.0
test1_cell32,test1,57,1.0624,0.7347758633843001,471.0
test1_cell32,test1,58,1.0618,0.735183290882,471.0
test1_cell32,test1,59,1.0608,0.7313654530594,471.0
test1_cell32,test1,60,1.0618,0.7343780126869999,471.0
test1_cell32,test1,61,1.0615,0.7343127772414999,471.0
test1_cell32,test1,62,1.06,0.7300601106279999,471.0
test1_cell32,test1,63,1.0611,0.7330355407295999,471.0
test1_cell32,test1,64,1.0607,0.7328567771886001,471.0
test1_cell32,test1,65,1.0599,0.729985349419,471.0
test1_cell32,test1,66,1.0604,0.7333452107019,471.0
test1_cell32,test1,67,1.0546,0.72866518276325,471.0
test1_cell32,test1,68,1.0596,0.7304084376215,471.0
test1_cell32,test1,69,1.06,0.7317378205549001,471.0
test1_cell32,test1,70,1.0592,0.7313547077398,471.0
test1_cell32,test1,71,1.059,0.7296504568829,471.0
test1_cell32,test1,72,1.0593,0.73079093458,471.0
test1_cell32,test1,73,1.0584,0.7272671086066,471.0
test1_cell32,test1,74,1.0585,0.7293218464765,471.0
test1_cell32,test1,75,1.059,0.7297914482473,471.0
test1_cell32,test1,76,1.0579,0.7254082703279999,471.0
test1_cell32,test1,77,1.0581,0.7281658939550999,471.0
test1_cell32,test1,78,1.058,0.7278648743853,471.0
test1_cell32,test1,79,1.056,0.7237420803745,471.0
test1_cell32,test1,80,1.0569,0.7268521837949999,471.0
test1_cell32,test1,81,1.0569,0.7275284369720999,471.0
test1_cell32,test1,82,1.0556,0.7230834299208999,471.0
test1_cell32,test1,83,1.056,0.725317730698,471.0
test1_cell32,test1,84,1.0558,0.7257376741887002,471.0
test1_cell32,test1,85,1.0547,0.7229478140569999,471.0
test1_cell32,test1,86,1.0562,0.7262219251759001,471.0
test1_cell32,test1,87,1.0557,0.72459762337,471.0
test1_cell32,test1,88,1.0545,0.7227592495228999,471.0
test1_cell32,test1,89,1.0544,0.7236568000708,471.0
test1_cell32,test1,90,1.0545,0.725823450697,471.0
test1_cell32,test1,91,1.0534,0.7220006942231,471.0
test1_cell32,test1,92,1.0544,0.7245658455479002,471.0
test1_cell32,test1,93,1.0528,0.7182274318259999,471.0
test1_cell32,test1,94,1.0532,0.72142260724654,471.0
test1_cell32,test1,95,1.0531,0.7216651584299,471.0
test1_cell32,test1,96,1.0512,0.7161818811380001,471.0
test1_cell32,test1,97,1.0525,0.720595643201,471.0
test1_cell32,test1,98,1.0521,0.7205413824985,471.0
test1_cell32,test1,99,1.0497,0.716060699306,471.0
test1_cell32,test1,100,1.0512,0.7202726136882,471.0
test1_cell33,test1,2,1.0565,0.7428236709856999,509.0
test1_cell33,test1,3,1.0586,0.7482106621011,509.0
test1_cell33,test1,4,1.0597,0.7503945954197,509.0
test1_cell33,test1,5,1.0593,0.7472266583778,509.0
test1_cell33,test1,6,1.0604,0.750236146315,509.0
test1_cell33,test1,7,1.0608,0.75165658568356,509.0
test1_cell33,test1,8,1.0597,0.7465868065483,509.0
test1_cell33,test1,9,1.0608,0.750130395657,509.0
test1_cell33,test1,10,1.0612,0.751243638275,509.0
test1_cell33,test1,11,1.0603,0.747135805357,509.0
test1_cell33,test1,12,1.0609,0.7498663653410002,509.0
test1_cell33,test1,13,1.0615,0.7504670789270002,509.0
test1_cell33,test1,14,1.0607,0.748181203539,509.0
test1_cell33,test1,15,1.0616,0.7505417746036,509.0
test1_cell33,test1,16,1.0609,0.74857885880846,509.0
test1_cell33,test1,17,1.0609,0.7493135200971999,509.0
test1_cell33,test1,18,1.0618,0.7513775359175001,509.0
test1_cell33,test1,19,1.0609,0.7468028457389999,509.0
test1_cell33,test1,20,1.0618,0.750128966073,509.0
test1_cell33,test1,21,1.0617,0.7517174745791001,509.0
test1_cell33,test1,22,1.0608,0.7468426725339999,509.0
test1_cell33,test1,23,1.0612,0.74869369411826,509.0
test1_cell33,test1,24,1.0615,0.7500554850036198,509.0
test1_cell33,test1,25,1.0604,0.74472557122,509.0
test1_cell33,test1,26,1.0613,0.7497237122177901,509.0
test1_cell33,test1,27,1.0617,0.7507985590716,509.0
test1_cell33,test1,28,1.0605,0.7456872383047001,509.0
test1_cell33,test1,29,1.0613,0.7494480799946,509.0
test1_cell33,test1,30,1.0616,0.7501883942775001,509.0
test1_cell33,test1,31,1.0601,0.7450537959821001,509.0
test1_cell33,test1,32,1.0609,0.7481268014144,509.0
test1_cell33,test1,33,1.0608,0.7484861979818,509.0
test1_cell33,test1,34,1.06,0.7454919467575001,509.0
test1_cell33,test1,35,1.06,0.7462372276360001,509.0
test1_cell33,test1,36,1.0599,0.7446464102378,509.0
test1_cell33,test1,37,1.0601,0.7460831605537,509.0
test1_cell33,test1,38,1.0606,0.7485576402370001,509.0
test1_cell33,test1,39,1.0605,0.7452295731273999,509.0
test1_cell33,test1,40,1.0603,0.7465648219230001,509.0
test1_cell33,test1,41,1.0608,0.7476608572604,509.0
test1_cell33,test1,42,1.0595,0.7419727133874001,509.0
test1_cell33,test1,43,1.06,0.7457622918439999,509.0
test1_cell33,test1,44,1.0605,0.747516451449,509.0
test1_cell33,test1,45,1.059,0.740887523032,509.0
test1_cell33,test1,46,1.06,0.7452266257371,509.0
test1_cell33,test1,47,1.0604,0.7460000756567999,509.0
test1_cell33,test1,48,1.0585,0.7390353015149,509.0
test1_cell33,test1,49,1.0599,0.7438864315841001,509.0
test1_cell33,test1,50,1.06,0.7449059645855999,509.0
test1_cell33,test1,51,1.0584,0.7397427636310001,509.0
test1_cell33,test1,52,1.0595,0.744158330732,509.0
test1_cell33,test1,53,1.0599,0.7441886446188001,509.0
test1_cell33,test1,54,1.0583,0.7397388111113,509.0
test1_cell33,test1,55,1.0593,0.7430695929086,509.0
test1_cell33,test1,56,1.0588,0.7430576765375999,509.0
test1_cell33,test1,57,1.0569,0.7388575914804001,509.0
test1_cell33,test1,58,1.0589,0.7413376619915,509.0
test1_cell33,test1,59,1.058,0.7391762011230001,509.0
test1_cell33,test1,60,1.0581,0.739539077914,509.0
test1_cell33,test1,61,1.0588,0.7415981339581,509.0
test1_cell33,test1,62,1.0579,0.7376144705084,509.0
test1_cell33,test1,63,1.0581,0.7384761393864001,509.0
test1_cell33,test1,64,1.0582,0.7395799823950001,509.0
test1_cell33,test1,65,1.0568,0.7352315913894,509.0
test1_cell33,test1,66,1.0576,0.7392316874860001,509.0
test1_cell33,test1,67,1.0582,0.7409615258474,509.0
test1_cell33,test1,68,1.0566,0.7351348278574,509.0
test1_cell33,test1,69,1.0576,0.7391825012409999,509.0
test1_cell33,test1,70,1.0577,0.7401564512682,509.0
test1_cell33,test1,71,1.0561,0.7336619723846,509.0
test1_cell33,test1,72,1.0572,0.7384039685784999,509.0
test1_cell33,test1,73,1.0574,0.7390481537478,509.0
test1_cell33,test1,74,1.0558,0.7337495065988,509.0
test1_cell33,test1,75,1.0572,0.7383714017467998,509.0
test1_cell33,test1,76,1.0569,0.7381442927806,509.0
test1_cell33,test1,77,1.0555,0.7337194460625999,509.0
test1_cell33,test1,78,1.0564,0.7365193836662399,509.0
test1_cell33,test1,79,1.0564,0.737452269144,509.0
test1_cell33,test1,80,1.0553,0.7341705231287999,509.0
test1_cell33,test1,81,1.0564,0.7369081179402,509.0
test1_cell33,test1,82,1.0554,0.7334958525594,509.0
test1_cell33,test1,83,1.0547,0.7329838968565,509.0
test1_cell33,test1,84,1.0559,0.735017967659,509.0
test1_cell33,test1,85,1.0547,0.7320451568732,509.0
test1_cell33,test1,86,1.0548,0.7334136600580001,509.0
test1_cell33,test1,87,1.0552,0.7359861279251001,509.0
test1_cell33,test1,88,1.0538,0.7305291435471001,509.0
test1_cell33,test1,89,1.0546,0.73387527263889,509.0
test1_cell33,test1,90,1.0554,0.735068535688,509.0
test1_cell33,test1,91,1.0533,0.7301877711195999,509.0
test1_cell33,test1,92,1.0539,0.7325213926063,509.0
test1_cell33,test1,93,1.0534,0.732623251133,509.0
test1_cell33,test1,94,1.0516,0.7271688161736001,509.0
test1_cell33,test1,95,1.0536,0.73278764087238,509.0
test1_cell33,test1,96,1.0537,0.7328520825162999,509.0
test1_cell33,test1,97,1.0515,0.7276000528055001,509.0
test1_cell33,test1,98,1.0531,0.7314853686767,509.0
test1_cell33,test1,99,1.053,0.7314108677249401,509.0
test1_cell33,test1,100,1.0509,0.7271271353575,509.0
test1_cell34,test1,2,1.0513,0.740519224256,481.0
test1_cell34,test1,3,1.0527,0.7428085421289999,481.0
test1_cell34,test1,4,1.0531,0.743738265045,481.0
test1_cell34,test1,5,1.054,0.7432523061215,481.0
test1_cell34,test1,6,1.0545,0.7444184857939999,481.0
test1_cell34,test1,7,1.055,0.7451457220389,481.0
test1_cell34,test1,8,1.0551,0.7438457399809999,481.0
test1_cell34,test1,9,1.055,0.7448143508007001,481.0
test1_cell34,test1,10,1.0553,0.74525462460621,481.0
test1_cell34,test1,11,1.0553,0.7439763245205999,481.0
test1_cell34,test1,12,1.0554,0.7446674976282,481.0
test1_cell34,test1,13,1.0555,0.7449674087509,481.0
test1_cell34,test1,14,1.0556,0.7441456021906999,481.0
test1_cell34,test1,15,1.0556,0.7446038170587299,481.0
test1_cell34,test1,16,1.0556,0.7445705362270001,481.0
test1_cell34,test1,17,1.0558,0.7444473562141,481.0
test1_cell34,test1,18,1.0559,0.7448568928895,481.0
test1_cell34,test1,19,1.0561,0.7435493151599001,481.0
test1_cell34,test1,20,1.056,0.7443731118443,481.0
test1_cell34,test1,21,1.0561,0.7449206720881298,481.0
test1_cell34,test1,22,1.056,0.7435939735009,481.0
test1_cell34,test1,23,1.0559,0.7436684321859999,481.0
test1_cell34,test1,24,1.0564,0.7441158231059001,481.0
test1_cell34,test1,25,1.0557,0.7423527113702,481.0
test1_cell34,test1,26,1.0561,0.7437124486991001,481.0
test1_cell34,test1,27,1.0562,0.7436650425826,481.0
test1_cell34,test1,28,1.0558,0.7422589695955001,481.0
test1_cell34,test1,29,1.0559,0.7432584039536,481.0
test1_cell34,test1,30,1.0559,0.74339435744697,481.0
test1_cell34,test1,31,1.0555,0.7419112547352,481.0
test1_cell34,test1,32,1.0558,0.74224308149109,481.0
test1_cell34,test1,33,1.0558,0.7424841306695,481.0
test1_cell34,test1,34,1.0555,0.7413683132932999,481.0
test1_cell34,test1,35,1.0555,0.741839744371,481.0
test1_cell34,test1,36,1.0554,0.7410967363005001,481.0
test1_cell34,test1,37,1.0554,0.741235199222,481.0
test1_cell34,test1,38,1.0553,0.7418276635609999,481.0
test1_cell34,test1,39,1.0555,0.7406475662972,481.0
test1_cell34,test1,40,1.0555,0.741055302455,481.0
test1_cell34,test1,41,1.0556,0.7408508735100999,481.0
test1_cell34,test1,42,1.0551,0.7390669124857,481.0
test1_cell34,test1,43,1.0552,0.7399931894192,481.0
test1_cell34,test1,44,1.0551,0.7401943610964001,481.0
test1_cell34,test1,45,1.0548,0.7384189978708,481.0
test1_cell34,test1,46,1.055,0.7394524931649399,481.0
test1_cell34,test1,47,1.0552,0.739926467067,481.0
test1_cell34,test1,48,1.0545,0.7375457007592999,481.0
test1_cell34,test1,49,1.0547,0.73850428793907,481.0
test1_cell34,test1,50,1.0546,0.7386077311782999,481.0
test1_cell34,test1,51,1.0544,0.7373797847193,481.0
test1_cell34,test1,52,1.0545,0.7376364802338999,481.0
test1_cell34,test1,53,1.0542,0.7381954495344,481.0
test1_cell34,test1,54,1.054,0.7368445676373001,481.0
test1_cell34,test1,55,1.0542,0.7370957205324999,481.0
test1_cell34,test1,56,1.0541,0.735583397959,481.0
test1_cell34,test1,57,1.0526,0.7349974043309999,481.0
test1_cell34,test1,58,1.0537,0.736836135328,481.0
test1_cell34,test1,59,1.0538,0.7351441102369499,481.0
test1_cell34,test1,60,1.0539,0.73547009516019,481.0
test1_cell34,test1,61,1.0537,0.735457003118,481.0
test1_cell34,test1,62,1.0533,0.7339227358125,481.0
test1_cell34,test1,63,1.0535,0.7346059689771001,481.0
test1_cell34,test1,64,1.0533,0.7350734411919,481.0
test1_cell34,test1,65,1.0532,0.7333544707862,481.0
test1_cell34,test1,66,1.0533,0.7344012229096,481.0
test1_cell34,test1,67,1.0473,0.7297163502133001,481.0
test1_cell34,test1,68,1.0528,0.732803227565,481.0
test1_cell34,test1,69,1.0528,0.7334997916026,481.0
test1_cell34,test1,70,1.0529,0.7340592039343,481.0
test1_cell34,test1,71,1.0525,0.732299054158,481.0
test1_cell34,test1,72,1.0527,0.7326442705759999,481.0
test1_cell34,test1,73,1.0522,0.7319901074228,481.0
test1_cell34,test1,74,1.0523,0.7317053309150001,481.0
test1_cell34,test1,75,1.0523,0.7316900858683,481.0
test1_cell34,test1,76,1.0521,0.7305528470590001,481.0
test1_cell34,test1,77,1.0519,0.7309080986392,481.0
test1_cell34,test1,78,1.0517,0.730890184218225,481.0
test1_cell34,test1,79,1.0516,0.729735174861,481.0
test1_cell34,test1,80,1.0515,0.7302867450446,481.0
test1_cell34,test1,81,1.0514,0.7305231993964,481.0
test1_cell34,test1,82,1.0509,0.7285560775522,481.0
test1_cell34,test1,83,1.0498,0.728692761181,481.0
test1_cell34,test1,84,1.0511,0.729377218516,481.0
test1_cell34,test1,85,1.0507,0.7281427992038001,481.0
test1_cell34,test1,86,1.051,0.7289896590689999,481.0
test1_cell34,test1,87,1.0506,0.728233301474,481.0
test1_cell34,test1,88,1.0502,0.7273549107450001,481.0
test1_cell34,test1,89,1.0502,0.7278110797771,481.0
test1_cell34,test1,90,1.0504,0.7287333595539999,481.0
test1_cell34,test1,91,1.0498,0.7268193649089,481.0
test1_cell34,test1,92,1.05,0.727492439087,481.0
test1_cell34,test1,93,1.0495,0.7254974833188501,481.0
test1_cell34,test1,94,1.0491,0.725792042337,481.0
test1_cell34,test1,95,1.049,0.725671036946,481.0
test1_cell34,test1,96,1.0486,0.7238344720846001,481.0
test1_cell34,test1,97,1.0487,0.724716017177,481.0
test1_cell34,test1,98,1.0485,0.7247024021131,481.0
test1_cell34,test1,99,1.0478,0.7234115182810001,481.0
test1_cell34,test1,100,1.0481,0.7244900682016999,481.0
test1_cell35,test1,2,1.0594,0.7439563648818,519.0
test1_cell35,test1,3,1.0607,0.7492797179385,519.0
test1_cell35,test1,4,1.0627,0.7511307348204,519.0
test1_cell35,test1,5,1.0626,0.748870620683,519.0
test1_cell35,test1,6,1.0636,0.7521592429574,519.0
test1_cell35,test1,7,1.064,0.7527500053583001,519.0
test1_cell35,test1,8,1.0617,0.7473125962653,519.0
test1_cell35,test1,9,1.064,0.7516575042699201,519.0
test1_cell35,test1,10,1.0639,0.7519678951065999,519.0
test1_cell35,test1,11,1.0635,0.7492723053074001,519.0
test1_cell35,test1,12,1.0642,0.7514812652572,519.0
test1_cell35,test1,13,1.0632,0.7500772779587,519.0
test1_cell35,test1,14,1.0641,0.7500369640690001,519.0
test1_cell35,test1,15,1.0646,0.752353680441,519.0
test1_cell35,test1,16,1.0641,0.7497024321311999,519.0
test1_cell35,test1,17,1.0643,0.7511824449179999,519.0
test1_cell35,test1,18,1.0636,0.7520953436160001,519.0
test1_cell35,test1,19,1.064,0.7482929120003,519.0
test1_cell35,test1,20,1.0646,0.7516317340750001,519.0
test1_cell35,test1,21,1.0649,0.7535526894765101,519.0
test1_cell35,test1,22,1.064,0.7486318865251999,519.0
test1_cell35,test1,23,1.0629,0.7492057898729999,519.0
test1_cell35,test1,24,1.0645,0.7515956359754999,519.0
test1_cell35,test1,25,1.0637,0.746335071582,519.0
test1_cell35,test1,26,1.0646,0.751190959364,519.0
test1_cell35,test1,27,1.0649,0.7523256459092,519.0
test1_cell35,test1,28,1.0624,0.7463281486414,519.0
test1_cell35,test1,29,1.0646,0.7512052311899999,519.0
test1_cell35,test1,30,1.0648,0.7515674022250001,519.0
test1_cell35,test1,31,1.0632,0.745964675061,519.0
test1_cell35,test1,32,1.064,0.749642417879,519.0
test1_cell35,test1,33,1.063,0.7497086142935999,519.0
test1_cell35,test1,34,1.0632,0.7468798545694001,519.0
test1_cell35,test1,35,1.0637,0.7483994868236,519.0
test1_cell35,test1,36,1.0637,0.7469903580887001,519.0
test1_cell35,test1,37,1.0632,0.7470856723020001,519.0
test1_cell35,test1,38,1.0631,0.748970009044,519.0
test1_cell35,test1,39,1.0637,0.747250377256,519.0
test1_cell35,test1,40,1.0634,0.7472336602637999,519.0
test1_cell35,test1,41,1.0637,0.7491661774710001,519.0
test1_cell35,test1,42,1.0629,0.7439312452366,519.0
test1_cell35,test1,43,1.0622,0.7462947232928001,519.0
test1_cell35,test1,44,1.064,0.7485525315042,519.0
test1_cell35,test1,45,1.0625,0.7421028656549999,519.0
test1_cell35,test1,46,1.0632,0.7459865588939,519.0
test1_cell35,test1,47,1.0634,0.74650872872,519.0
test1_cell35,test1,48,1.0604,0.7390033799547,519.0
test1_cell35,test1,49,1.0627,0.7443781200634001,519.0
test1_cell35,test1,50,1.063,0.7452292958800001,519.0
test1_cell35,test1,51,1.0617,0.7405421017968,519.0
test1_cell35,test1,52,1.0628,0.7451795580559999,519.0
test1_cell35,test1,53,1.0617,0.7432414960907,519.0
test1_cell35,test1,54,1.0616,0.739888361993,519.0
test1_cell35,test1,55,1.0625,0.7438818120153999,519.0
test1_cell35,test1,56,1.0627,0.744518855001,519.0
test1_cell35,test1,57,1.0615,0.7397078584057001,519.0
test1_cell35,test1,58,1.0607,0.7405488972418999,519.0
test1_cell35,test1,59,1.0615,0.7410933789549999,519.0
test1_cell35,test1,60,1.0615,0.7399393272728,519.0
test1_cell35,test1,61,1.062,0.7424159244909999,519.0
test1_cell35,test1,62,1.0615,0.7392469336678,519.0
test1_cell35,test1,63,1.0602,0.7380905983624999,519.0
test1_cell35,test1,64,1.0613,0.7402911944719999,519.0
test1_cell35,test1,65,1.0606,0.736174879709,519.0
test1_cell35,test1,66,1.0614,0.7401331079439999,519.0
test1_cell35,test1,67,1.062,0.7419824003250001,519.0
test1_cell35,test1,68,1.0591,0.735163354247,519.0
test1_cell35,test1,69,1.0613,0.7399920976718001,519.0
test1_cell35,test1,70,1.0614,0.7413727514439,519.0
test1_cell35,test1,71,1.0595,0.734128383711,519.0
test1_cell35,test1,72,1.0607,0.739131158042,519.0
test1_cell35,test1,73,1.0598,0.7388947850739,519.0
