date,serial_number,model,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_199_raw
2016-01-15,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-16,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-17,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-18,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-19,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-20,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-21,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-01,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-02,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-03,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-04,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-05,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-06,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-07,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-08,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-09,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-04-10,Z3029G5F,ST4000DM000,0,0,0.0,2e-323,0,0,1
2016-01-01,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029G5V,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029G6W,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029G79,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GA7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GAM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GFM,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GGT,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GL3,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z3029GNG,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-02,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-03,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-04,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-05,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-06,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-07,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-08,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-09,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-10,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-11,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-12,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-13,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-14,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-15,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-16,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-17,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-18,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-19,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-20,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-21,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-01,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-02,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-03,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-04,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-05,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-06,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-07,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-08,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-09,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-04-10,Z3029GQZ,ST4000DM000,0,0,0.0,1e-323,0,0,0
2016-01-01,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z3029GXW,ST4000DM000,0,0,0.0,0.0,0,0,0
